"KeyVaultName","SubscriptionName","SubscriptionId","ResourceGroupName","Location","ResourceId","VaultUri","Sku","TenantId","EnabledForDeployment","EnabledForDiskEncryption","EnabledForTemplateDeployment","EnableSoftDelete","SoftDeleteRetentionInDays","EnablePurgeProtection","EnableRbacAuthorization","PublicNetworkAccess","PrivateEndpointConnections","Tags","DiagnosticSettings"
"kv-cif-prod-dsvi","DEO Prod","3c45a59f-7641-44f1-951b-1aed8ad7132d","rg-cif-prod-dsvi","westus2","/subscriptions/3c45a59f-7641-44f1-951b-1aed8ad7132d/resourceGroups/rg-cif-prod-dsvi/providers/Microsoft.KeyVault/vaults/kv-cif-prod-dsvi","https://kv-cif-prod-dsvi.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=cif; business_tier=tier3; infra-as-code=true; environment=prod","Unable to check"
"kv-cllbra-prod-wdzq","DEO Prod","3c45a59f-7641-44f1-951b-1aed8ad7132d","rg-cllbra-prod-wdzq","westus2","/subscriptions/3c45a59f-7641-44f1-951b-1aed8ad7132d/resourceGroups/rg-cllbra-prod-wdzq/providers/Microsoft.KeyVault/vaults/kv-cllbra-prod-wdzq","https://kv-cllbra-prod-wdzq.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7","True","True","Enabled","Not configured","infra-as-code=true; iac-tool=terraform; project_id=cllbra; business_tier=tier3; environment=prod","Unable to check"
"kv-entgen-prod-lhyx","DEO Prod","3c45a59f-7641-44f1-951b-1aed8ad7132d","rg-entgen-prod-lhyx","westus2","/subscriptions/3c45a59f-7641-44f1-951b-1aed8ad7132d/resourceGroups/rg-entgen-prod-lhyx/providers/Microsoft.KeyVault/vaults/kv-entgen-prod-lhyx","https://kv-entgen-prod-lhyx.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entgen; business_tier=tier3; infra-as-code=true; environment=prod","Unable to check"
"kv-entdtz-prod-ooek","DEO Prod","3c45a59f-7641-44f1-951b-1aed8ad7132d","rg-entdtz-prod-ooek","westus2","/subscriptions/3c45a59f-7641-44f1-951b-1aed8ad7132d/resourceGroups/rg-entdtz-prod-ooek/providers/Microsoft.KeyVault/vaults/kv-entdtz-prod-ooek","https://kv-entdtz-prod-ooek.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","7","True","True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entdtz; business_tier=tier3; infra-as-code=true; environment=prod","Unable to check"
"kv-entdtz-dr-jfgm","DEO Prod","3c45a59f-7641-44f1-951b-1aed8ad7132d","rg-entdtz-dr-jfgm","westcentralus","/subscriptions/3c45a59f-7641-44f1-951b-1aed8ad7132d/resourceGroups/rg-entdtz-dr-jfgm/providers/Microsoft.KeyVault/vaults/kv-entdtz-dr-jfgm","https://kv-entdtz-dr-jfgm.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","7","True","True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entdtz; business_tier=tier3; infra-as-code=true; environment=dr","Unable to check"
"kv-cif-dr-syjn","DEO Prod","3c45a59f-7641-44f1-951b-1aed8ad7132d","rg-cif-dr-syjn","westcentralus","/subscriptions/3c45a59f-7641-44f1-951b-1aed8ad7132d/resourceGroups/rg-cif-dr-syjn/providers/Microsoft.KeyVault/vaults/kv-cif-dr-syjn","https://kv-cif-dr-syjn.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; iac-tool=terraform; project_id=cif; environment=dr","Unable to check"
"kv-entgen-dr-gsst","DEO Prod","3c45a59f-7641-44f1-951b-1aed8ad7132d","rg-entgen-dr-gsst","westcentralus","/subscriptions/3c45a59f-7641-44f1-951b-1aed8ad7132d/resourceGroups/rg-entgen-dr-gsst/providers/Microsoft.KeyVault/vaults/kv-entgen-dr-gsst","https://kv-entgen-dr-gsst.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entgen; business_tier=tier3; infra-as-code=true; environment=dr","Unable to check"
"kv-cif-dev1-qsvh","deo-dev1","348b8934-cd8b-4e5b-935a-2c2304d44bc3","rg-cif-dev1-qsvh","westus","/subscriptions/348b8934-cd8b-4e5b-935a-2c2304d44bc3/resourceGroups/rg-cif-dev1-qsvh/providers/Microsoft.KeyVault/vaults/kv-cif-dev1-qsvh","https://kv-cif-dev1-qsvh.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=cif; business_tier=tier3; infra-as-code=true; environment=dev1","Unable to check"
"kv-deo-dev1-vhhm","deo-dev1","348b8934-cd8b-4e5b-935a-2c2304d44bc3","rg-deo-dev1-vhhm","westus","/subscriptions/348b8934-cd8b-4e5b-935a-2c2304d44bc3/resourceGroups/rg-deo-dev1-vhhm/providers/Microsoft.KeyVault/vaults/kv-deo-dev1-vhhm","https://kv-deo-dev1-vhhm.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=deo; business_tier=tier1b; infra-as-code=true; environment=dev1","Unable to check"
"kv-deocif-dev1-nxri","deo-dev1","348b8934-cd8b-4e5b-935a-2c2304d44bc3","rg-deocif-dev1-nxri","westus","/subscriptions/348b8934-cd8b-4e5b-935a-2c2304d44bc3/resourceGroups/rg-deocif-dev1-nxri/providers/Microsoft.KeyVault/vaults/kv-deocif-dev1-nxri","https://kv-deocif-dev1-nxri.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","7","True","True","Disabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=deocif; business_tier=tier1b; infra-as-code=true; environment=dev1","Unable to check"
"kv-entgen-dev1-byzs","deo-dev1","348b8934-cd8b-4e5b-935a-2c2304d44bc3","rg-entgen-dev1-byzs","westus","/subscriptions/348b8934-cd8b-4e5b-935a-2c2304d44bc3/resourceGroups/rg-entgen-dev1-byzs/providers/Microsoft.KeyVault/vaults/kv-entgen-dev1-byzs","https://kv-entgen-dev1-byzs.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entgen; business_tier=tier3; infra-as-code=true; environment=dev1","Unable to check"
"kv-entdtz-dev1-frws","deo-dev1","348b8934-cd8b-4e5b-935a-2c2304d44bc3","rg-entdtz-dev1-frws","westus","/subscriptions/348b8934-cd8b-4e5b-935a-2c2304d44bc3/resourceGroups/rg-entdtz-dev1-frws/providers/Microsoft.KeyVault/vaults/kv-entdtz-dev1-frws","https://kv-entdtz-dev1-frws.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","7","True","True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entdtz; business_tier=tier3; infra-as-code=true; environment=dev1","Unable to check"
"kv-cif-m4-rfcv","deo-m4","84b0ac05-1ec7-401c-9dac-93c7bcf4726c","rg-cif-m4-rfcv","westus","/subscriptions/84b0ac05-1ec7-401c-9dac-93c7bcf4726c/resourceGroups/rg-cif-m4-rfcv/providers/Microsoft.KeyVault/vaults/kv-cif-m4-rfcv","https://kv-cif-m4-rfcv.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Disabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=cif; business_tier=tier3; infra-as-code=true; environment=m4","Unable to check"
"kv-deo-m4-jvvp","deo-m4","84b0ac05-1ec7-401c-9dac-93c7bcf4726c","rg-deo-m4-jvvp","westus","/subscriptions/84b0ac05-1ec7-401c-9dac-93c7bcf4726c/resourceGroups/rg-deo-m4-jvvp/providers/Microsoft.KeyVault/vaults/kv-deo-m4-jvvp","https://kv-deo-m4-jvvp.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=deo; business_tier=tier1b; infra-as-code=true; environment=m4","Unable to check"
"kv-deocif-m4-jgck","deo-m4","84b0ac05-1ec7-401c-9dac-93c7bcf4726c","rg-deocif-m4-jgck","westus","/subscriptions/84b0ac05-1ec7-401c-9dac-93c7bcf4726c/resourceGroups/rg-deocif-m4-jgck/providers/Microsoft.KeyVault/vaults/kv-deocif-m4-jgck","https://kv-deocif-m4-jgck.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","7","True","True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=deocif; business_tier=tier1b; infra-as-code=true; environment=m4","Unable to check"
"kv-entgen-m4-fioh","deo-m4","84b0ac05-1ec7-401c-9dac-93c7bcf4726c","rg-entgen-m4-fioh","westus","/subscriptions/84b0ac05-1ec7-401c-9dac-93c7bcf4726c/resourceGroups/rg-entgen-m4-fioh/providers/Microsoft.KeyVault/vaults/kv-entgen-m4-fioh","https://kv-entgen-m4-fioh.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entgen; business_tier=tier3; infra-as-code=true; environment=m4","Unable to check"
"kv-entdtz-m4-wvnu","deo-m4","84b0ac05-1ec7-401c-9dac-93c7bcf4726c","rg-entdtz-m4-wvnu","westus","/subscriptions/84b0ac05-1ec7-401c-9dac-93c7bcf4726c/resourceGroups/rg-entdtz-m4-wvnu/providers/Microsoft.KeyVault/vaults/kv-entdtz-m4-wvnu","https://kv-entdtz-m4-wvnu.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","7","True","True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entdtz; business_tier=tier3; infra-as-code=true; environment=m4","Unable to check"
"kv-cif-m7-gvzn","deo-m7","f69ca85b-4c19-4550-8df3-c6ce64964008","rg-cif-m7-gvzn","westus","/subscriptions/f69ca85b-4c19-4550-8df3-c6ce64964008/resourceGroups/rg-cif-m7-gvzn/providers/Microsoft.KeyVault/vaults/kv-cif-m7-gvzn","https://kv-cif-m7-gvzn.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=cif; business_tier=tier3; infra-as-code=true; environment=m7","Unable to check"
"kv-entgen-m7-pxoj","deo-m7","f69ca85b-4c19-4550-8df3-c6ce64964008","rg-entgen-m7-pxoj","westus","/subscriptions/f69ca85b-4c19-4550-8df3-c6ce64964008/resourceGroups/rg-entgen-m7-pxoj/providers/Microsoft.KeyVault/vaults/kv-entgen-m7-pxoj","https://kv-entgen-m7-pxoj.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entgen; business_tier=tier3; infra-as-code=true; environment=m7","Unable to check"
"kv-entdtz-m7-vjox","deo-m7","f69ca85b-4c19-4550-8df3-c6ce64964008","rg-entdtz-m7-vjox","westus","/subscriptions/f69ca85b-4c19-4550-8df3-c6ce64964008/resourceGroups/rg-entdtz-m7-vjox/providers/Microsoft.KeyVault/vaults/kv-entdtz-m7-vjox","https://kv-entdtz-m7-vjox.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","7","True","True","Enabled","Not configured","iac-tool=terraform; business_entity=ip; project_id=entdtz; business_tier=tier3; infra-as-code=true; environment=m7","Unable to check"
"kv-pdaibi-prod-hpjk","Design and Quality Data Hub Prod","9c422518-49e0-49ba-a2cd-24287e25878f","rg-pdaibi-prod-hpjk","westus2","/subscriptions/9c422518-49e0-49ba-a2cd-24287e25878f/resourceGroups/rg-pdaibi-prod-hpjk/providers/Microsoft.KeyVault/vaults/kv-pdaibi-prod-hpjk","https://kv-pdaibi-prod-hpjk.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","90","True","True","Enabled","Not configured","Key vault=kv-pdaibi-prod-hpjk","Unable to check"
"kv-scandl-prod-bwkg","Design and Quality Data Hub Prod","9c422518-49e0-49ba-a2cd-24287e25878f","rg-scandatalake-prod-bwkg","westus2","/subscriptions/9c422518-49e0-49ba-a2cd-24287e25878f/resourceGroups/rg-scandatalake-prod-bwkg/providers/Microsoft.KeyVault/vaults/kv-scandl-prod-bwkg","https://kv-scandl-prod-bwkg.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","90","True","True","Enabled","Not configured","env=prod; project=scandl","Unable to check"
"kv-pdaibi-dr-fghj","Design and Quality Data Hub Prod","9c422518-49e0-49ba-a2cd-24287e25878f","rg-pdaibi-dr-fghj","westcentralus","/subscriptions/9c422518-49e0-49ba-a2cd-24287e25878f/resourceGroups/rg-pdaibi-dr-fghj/providers/Microsoft.KeyVault/vaults/kv-pdaibi-dr-fghj","https://kv-pdaibi-dr-fghj.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","90","True","True","Enabled","Not configured","","Unable to check"
"kv-intel-pds-intg-dev","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-integration-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-integration-development/providers/Microsoft.KeyVault/vaults/kv-intel-pds-intg-dev","https://kv-intel-pds-intg-dev.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","7","True","True","Enabled","Not configured","Criticality=High; Collateral=Framework; IAP=25298; Environment=development; CostCenter=52624","Unable to check"
"kv-user-manage-dev-01","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-secrets-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-secrets-development/providers/Microsoft.KeyVault/vaults/kv-user-manage-dev-01","https://kv-user-manage-dev-01.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","90","True","True","Disabled","Not configured","Collateral=Framework; IAP=25298; Environment=development; CostCenter=52624;  Criticality=High","Unable to check"
"kv-signal-integrity-stg","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-ipds-keys-services-stg","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-ipds-keys-services-stg/providers/Microsoft.KeyVault/vaults/kv-signal-integrity-stg","https://kv-signal-integrity-stg.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","IAP=25298; Application=IPDS; Criticality=High; CostCenter=52624; ProvisionedBy=IaC; Encryption=Enabled; BackupRequired=True; Workload=Infrastructure; Environment=Stg","Configured (2 setting(s))"
"kv-survey-stg","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-ipds-keys-services-stg","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-ipds-keys-services-stg/providers/Microsoft.KeyVault/vaults/kv-survey-stg","https://kv-survey-stg.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","IAP=25298; Application=IPDS; Criticality=High; CostCenter=52624; ProvisionedBy=IaC; Encryption=Enabled; BackupRequired=True; Workload=Infrastructure; Environment=Stg","Configured (2 setting(s))"
"kv-app-catalog-stg","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-ipds-keys-services-stg","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-ipds-keys-services-stg/providers/Microsoft.KeyVault/vaults/kv-app-catalog-stg","https://kv-app-catalog-stg.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","IAP=25298; Application=IPDS; Criticality=High; CostCenter=52624; ProvisionedBy=IaC; Encryption=Enabled; BackupRequired=True; Workload=Infrastructure; Environment=Stg","Configured (2 setting(s))"
"kv-platform-model-stg","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-ipds-keys-services-stg","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-ipds-keys-services-stg/providers/Microsoft.KeyVault/vaults/kv-platform-model-stg","https://kv-platform-model-stg.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","IAP=25298; Application=IPDS; Criticality=High; CostCenter=52624; ProvisionedBy=IaC; Encryption=Enabled; BackupRequired=True; Workload=Infrastructure; Environment=Stg","Configured (2 setting(s))"
"kv-tenants-stg","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-ipds-keys-services-stg","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-ipds-keys-services-stg/providers/Microsoft.KeyVault/vaults/kv-tenants-stg","https://kv-tenants-stg.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","IAP=25298; Application=IPDS; Criticality=High; CostCenter=52624; ProvisionedBy=IaC; Encryption=Enabled; BackupRequired=True; Workload=Infrastructure; Environment=Stg","Configured (2 setting(s))"
"kv-framework-stg","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-ipds-keys-services-stg","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-ipds-keys-services-stg/providers/Microsoft.KeyVault/vaults/kv-framework-stg","https://kv-framework-stg.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","IAP=25298; Application=IPDS; Criticality=High; CostCenter=52624; ProvisionedBy=IaC; Encryption=Enabled; BackupRequired=True; Workload=Infrastructure; Environment=Stg","Configured (2 setting(s))"
"kv-antenna-koz-stg","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-ipds-keys-services-stg","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-ipds-keys-services-stg/providers/Microsoft.KeyVault/vaults/kv-antenna-koz-stg","https://kv-antenna-koz-stg.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","IAP=25298; Application=IPDS; Criticality=High; CostCenter=52624; ProvisionedBy=IaC; Encryption=Enabled; BackupRequired=True; Workload=Infrastructure; Environment=Stg","Configured (2 setting(s))"
"kv-user-management-stg","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-ipds-keys-services-stg","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-ipds-keys-services-stg/providers/Microsoft.KeyVault/vaults/kv-user-management-stg","https://kv-user-management-stg.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","IAP=25298; Application=IPDS; Criticality=High; CostCenter=52624; ProvisionedBy=IaC; Encryption=Enabled; BackupRequired=True; Workload=Infrastructure; Environment=Stg","Configured (2 setting(s))"
"kv-intel-pds-ten-dev","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-tenants-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-tenants-development/providers/Microsoft.KeyVault/vaults/kv-intel-pds-ten-dev","https://kv-intel-pds-ten-dev.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","7","True","True","Disabled","Not configured","Environment=Development; Criticality=High; Collateral=Framework; IAP=25298; CostCenter=52624","Unable to check"
"kv-intel-pds-frwk-dev","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-framework-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-framework-development/providers/Microsoft.KeyVault/vaults/kv-intel-pds-frwk-dev","https://kv-intel-pds-frwk-dev.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","7","True","True","Enabled","Not configured","Environment=Development; Criticality=High; Collateral=Framework; IAP=25298; CostCenter=52624","Unable to check"
"kv-eds-dev-002","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-edatasheets-transpilers-development-001","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-edatasheets-transpilers-development-001/providers/Microsoft.KeyVault/vaults/kv-eds-dev-002","https://kv-eds-dev-002.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","10","True","True","Disabled","Not configured","IAP=25298; Collateral=E-Datasheets; CostCenter=52624; Owner=csae thor peak swe digital platform; Criticality=high; Environment=Development","Unable to check"
"kv-survey-dev-01","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-secrets-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-secrets-development/providers/Microsoft.KeyVault/vaults/kv-survey-dev-01","https://kv-survey-dev-01.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","Criticality=High; Collateral=Framework; IAP=25298; Environment=development; CostCenter=52624","Unable to check"
"kv-app-catalog-dev-01","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-secrets-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-secrets-development/providers/Microsoft.KeyVault/vaults/kv-app-catalog-dev-01","https://kv-app-catalog-dev-01.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","7","True","True","Disabled","Not configured","Criticality=High; Collateral=Framework; IAP=25298; Environment=development; CostCenter=52624","Unable to check"
"kv-antenna-koz-dev-01","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-secrets-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-secrets-development/providers/Microsoft.KeyVault/vaults/kv-antenna-koz-dev-01","https://kv-antenna-koz-dev-01.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","7","True","True","Disabled","Not configured","Criticality=High; Collateral=Framework; IAP=25298; Environment=development; CostCenter=52624","Unable to check"
"kv-pds-si-dev-01","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-secrets-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-secrets-development/providers/Microsoft.KeyVault/vaults/kv-pds-si-dev-01","https://kv-pds-si-dev-01.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","7","True","True","Disabled","Not configured","Criticality=High; Collateral=Framework; IAP=25298; Environment=development; CostCenter=52624","Unable to check"
"kv-product-model-dev-01","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-secrets-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-secrets-development/providers/Microsoft.KeyVault/vaults/kv-product-model-dev-01","https://kv-product-model-dev-01.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","7","True","True","Disabled","Not configured","Criticality=High; Collateral=Framework; IAP=25298; Environment=development; CostCenter=52624","Unable to check"
"kv-platform-model-dev-01","Development - IPDS","5bc7e70f-ff14-44ad-af21-d81e0e06ae15","rg-intel-pds-secrets-development","westus2","/subscriptions/5bc7e70f-ff14-44ad-af21-d81e0e06ae15/resourceGroups/rg-intel-pds-secrets-development/providers/Microsoft.KeyVault/vaults/kv-platform-model-dev-01","https://kv-platform-model-dev-01.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","7","True","True","Disabled","Not configured","Criticality=High; Collateral=Framework; IAP=25298; Environment=development; CostCenter=52624","Unable to check"
"kv-cdm-prod-xeds","EAD-EDQ-CDM-PROD-DISCRETE","3d7994f0-25a7-48a3-bb6d-6824802e1bb9","rg-cdm-prod-xeds","westus2","/subscriptions/3d7994f0-25a7-48a3-bb6d-6824802e1bb9/resourceGroups/rg-cdm-prod-xeds/providers/Microsoft.KeyVault/vaults/kv-cdm-prod-xeds","https://kv-cdm-prod-xeds.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90","True","True","Enabled","Not configured","project_id=cdm; environment=prod; monitoring=prod_dynatrace","Unable to check"
"kv-cdm-dr-deof","EAD-EDQ-CDM-PROD-DISCRETE","3d7994f0-25a7-48a3-bb6d-6824802e1bb9","rg-cdm-dr-deof","westcentralus","/subscriptions/3d7994f0-25a7-48a3-bb6d-6824802e1bb9/resourceGroups/rg-cdm-dr-deof/providers/Microsoft.KeyVault/vaults/kv-cdm-dr-deof","https://kv-cdm-dr-deof.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90",,"True","Enabled","Not configured","project_id=cdm; environment=dr","Unable to check"
"kvcdmdev","EAD-EDQ-CDM-SANDBOX-DISCRETE","a6f60ef9-1c2d-4f58-bc52-f4159aa24b17","rg-cdm-dev-jyuv","westus2","/subscriptions/a6f60ef9-1c2d-4f58-bc52-f4159aa24b17/resourceGroups/rg-cdm-dev-jyuv/providers/Microsoft.KeyVault/vaults/kvcdmdev","https://kvcdmdev.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90","True","False","Enabled","Not configured","project_id=cdm; environment=dev","Unable to check"
"kv-datash-sbox-cina","EAD-EDQ-CDM-SANDBOX-DISCRETE","a6f60ef9-1c2d-4f58-bc52-f4159aa24b17","rg-datash-sbox-cina","westus2","/subscriptions/a6f60ef9-1c2d-4f58-bc52-f4159aa24b17/resourceGroups/rg-datash-sbox-cina/providers/Microsoft.KeyVault/vaults/kv-datash-sbox-cina","https://kv-datash-sbox-cina.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; iac-tool=terraform; project_id=datash; environment=sbox","Unable to check"
"keyvaultai","Edgecsp","8bcf6251-4681-4553-9c61-099257a9d359","AIServices","eastasia","/subscriptions/8bcf6251-4681-4553-9c61-099257a9d359/resourceGroups/AIServices/providers/Microsoft.KeyVault/vaults/keyvaultai","https://keyvaultai.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90",,"False","Enabled","Not configured","","Unable to check"
